# t, p_1, p_2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, total_co2
  4.092E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.302E-04,  1.082E-04,  0.000E+00,  8.769E-06,  1.809E-03,  5.869E-04,  0.000E+00,  5.415E-03
  4.098E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.304E-04,  1.084E-04,  0.000E+00,  8.692E-06,  1.808E-03,  5.869E-04,  0.000E+00,  5.416E-03
  4.104E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.306E-04,  1.086E-04,  0.000E+00,  8.615E-06,  1.808E-03,  5.869E-04,  0.000E+00,  5.417E-03
  4.110E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.309E-04,  1.088E-04,  0.000E+00,  8.537E-06,  1.807E-03,  5.868E-04,  0.000E+00,  5.418E-03
  4.116E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.311E-04,  1.090E-04,  0.000E+00,  8.458E-06,  1.807E-03,  5.868E-04,  0.000E+00,  5.419E-03
  4.122E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.313E-04,  1.092E-04,  0.000E+00,  8.380E-06,  1.806E-03,  5.868E-04,  0.000E+00,  5.420E-03
  4.128E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.315E-04,  1.094E-04,  0.000E+00,  8.301E-06,  1.806E-03,  5.868E-04,  0.000E+00,  5.421E-03
  4.134E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.317E-04,  1.096E-04,  0.000E+00,  8.221E-06,  1.805E-03,  5.868E-04,  0.000E+00,  5.422E-03
  4.140E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.320E-04,  1.098E-04,  0.000E+00,  8.141E-06,  1.805E-03,  5.868E-04,  0.000E+00,  5.423E-03
  4.146E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.322E-04,  1.100E-04,  0.000E+00,  8.060E-06,  1.804E-03,  5.868E-04,  0.000E+00,  5.424E-03
  4.152E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.324E-04,  1.102E-04,  0.000E+00,  7.979E-06,  1.804E-03,  5.868E-04,  0.000E+00,  5.425E-03
  4.158E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.326E-04,  1.104E-04,  0.000E+00,  7.898E-06,  1.803E-03,  5.868E-04,  0.000E+00,  5.426E-03
  4.164E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.328E-04,  1.106E-04,  0.000E+00,  7.816E-06,  1.803E-03,  5.868E-04,  0.000E+00,  5.427E-03
  4.170E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.331E-04,  1.108E-04,  0.000E+00,  7.733E-06,  1.802E-03,  5.868E-04,  0.000E+00,  5.428E-03
  4.176E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.333E-04,  1.110E-04,  0.000E+00,  7.651E-06,  1.802E-03,  5.868E-04,  0.000E+00,  5.429E-03
  4.182E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.335E-04,  1.112E-04,  0.000E+00,  7.576E-06,  1.801E-03,  5.868E-04,  0.000E+00,  5.430E-03
  4.188E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.337E-04,  1.114E-04,  0.000E+00,  7.515E-06,  1.801E-03,  5.868E-04,  0.000E+00,  5.431E-03
  4.194E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.339E-04,  1.116E-04,  0.000E+00,  7.454E-06,  1.800E-03,  5.867E-04,  0.000E+00,  5.432E-03
  4.200E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.341E-04,  1.118E-04,  0.000E+00,  7.392E-06,  1.800E-03,  5.867E-04,  0.000E+00,  5.433E-03
  4.206E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.344E-04,  1.120E-04,  0.000E+00,  7.330E-06,  1.799E-03,  5.867E-04,  0.000E+00,  5.434E-03
  4.212E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.346E-04,  1.122E-04,  0.000E+00,  7.267E-06,  1.799E-03,  5.867E-04,  0.000E+00,  5.435E-03
  4.218E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.348E-04,  1.124E-04,  0.000E+00,  7.204E-06,  1.798E-03,  5.867E-04,  0.000E+00,  5.436E-03
  4.224E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.350E-04,  1.126E-04,  0.000E+00,  7.141E-06,  1.798E-03,  5.867E-04,  0.000E+00,  5.437E-03
  4.230E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.352E-04,  1.128E-04,  0.000E+00,  7.078E-06,  1.797E-03,  5.866E-04,  0.000E+00,  5.438E-03
  4.236E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.355E-04,  1.130E-04,  0.000E+00,  7.014E-06,  1.797E-03,  5.866E-04,  0.000E+00,  5.439E-03
  4.242E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.357E-04,  1.132E-04,  0.000E+00,  6.950E-06,  1.796E-03,  5.866E-04,  0.000E+00,  5.440E-03
  4.248E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.359E-04,  1.134E-04,  0.000E+00,  6.885E-06,  1.796E-03,  5.866E-04,  0.000E+00,  5.441E-03
  4.254E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.361E-04,  1.136E-04,  0.000E+00,  6.820E-06,  1.795E-03,  5.866E-04,  0.000E+00,  5.442E-03
  4.260E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.363E-04,  1.138E-04,  0.000E+00,  6.755E-06,  1.795E-03,  5.865E-04,  0.000E+00,  5.443E-03
  4.266E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.365E-04,  1.140E-04,  0.000E+00,  6.689E-06,  1.794E-03,  5.865E-04,  0.000E+00,  5.444E-03
  4.272E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.368E-04,  1.142E-04,  0.000E+00,  6.623E-06,  1.794E-03,  5.865E-04,  0.000E+00,  5.445E-03
  4.278E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.370E-04,  1.144E-04,  0.000E+00,  6.557E-06,  1.793E-03,  5.865E-04,  0.000E+00,  5.446E-03
  4.284E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.372E-04,  1.146E-04,  0.000E+00,  6.491E-06,  1.793E-03,  5.864E-04,  0.000E+00,  5.447E-03
  4.290E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.374E-04,  1.148E-04,  0.000E+00,  6.424E-06,  1.792E-03,  5.864E-04,  0.000E+00,  5.448E-03
  4.296E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.376E-04,  1.150E-04,  0.000E+00,  6.356E-06,  1.792E-03,  5.864E-04,  0.000E+00,  5.449E-03
  4.302E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.378E-04,  1.152E-04,  0.000E+00,  6.289E-06,  1.791E-03,  5.864E-04,  0.000E+00,  5.450E-03
  4.308E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.381E-04,  1.154E-04,  0.000E+00,  6.221E-06,  1.791E-03,  5.864E-04,  0.000E+00,  5.451E-03
  4.314E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.383E-04,  1.156E-04,  0.000E+00,  6.153E-06,  1.790E-03,  5.863E-04,  0.000E+00,  5.452E-03
  4.320E+05,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  1.385E-04,  1.158E-04,  0.000E+00,  6.084E-06,  1.790E-03,  5.863E-04,  0.000E+00,  5.453E-03
